Unnamed: 0,f__,f__Acetobacteraceae,f__Acidobacteriaceae,f__Actinomycetaceae,f__Aerococcaceae,f__Aeromonadaceae,f__Alcaligenaceae,f__Alicyclobacillaceae,f__Anaeroplasmataceae,f__Aquificaceae,f__BS11,f__Bacillaceae,f__Bacteroidaceae,f__Beijerinckiaceae,f__Bifidobacteriaceae,f__Brachyspiraceae,f__Bradyrhizobiaceae,f__Brevibacteriaceae,f__Brucellaceae,f__Burkholderiaceae,f__Campylobacteraceae,f__Cardiobacteriaceae,f__Carnobacteriaceae,f__Caulobacteraceae,f__Chitinophagaceae,f__Christensenellaceae,f__Clostridiaceae,f__Comamonadaceae,f__Coriobacteriaceae,f__Corynebacteriaceae,f__Cytophagaceae,f__Dehalobacteriaceae,f__Deinococcaceae,f__Dermabacteraceae,f__Desulfovibrionaceae,f__Dethiosulfovibrionaceae,f__Dietziaceae,f__Ellin6075,f__Enterobacteriaceae,f__Enterococcaceae,f__Erysipelotrichaceae,f__Erythrobacteraceae,f__EtOH8,f__Eubacteriaceae,f__F16,f__Flavobacteriaceae,f__Fusobacteriaceae,f__Gemellaceae,f__Geodermatophilaceae,f__Gordoniaceae,f__Halanaerobiaceae,f__Halomonadaceae,f__Helicobacteraceae,f__Hyphomicrobiaceae,f__Iamiaceae,f__Intrasporangiaceae,f__Kineosporiaceae,f__Lachnospiraceae,f__Lactobacillaceae,f__Leptotrichiaceae,f__Leuconostocaceae,f__Listeriaceae,f__Methylobacteriaceae,f__Microbacteriaceae,f__Micrococcaceae,f__Moraxellaceae,f__Neisseriaceae,f__Nitrospiraceae,f__Nocardiaceae,f__Nocardioidaceae,f__Oxalobacteraceae,f__Paenibacillaceae,f__Pasteurellaceae,f__Peptococcaceae,f__Peptostreptococcaceae,f__Phyllobacteriaceae,f__Planococcaceae,f__Porphyromonadaceae,f__Prevotellaceae,f__Propionibacteriaceae,f__Pseudomonadaceae,f__Pseudonocardiaceae,f__RF16,f__Rhizobiaceae,f__Rhodobacteraceae,f__Rhodocyclaceae,f__Rhodospirillaceae,f__Rikenellaceae,f__Rs-045,f__Ruminococcaceae,f__S24-7,f__Shewanellaceae,f__Sinobacteraceae,f__Sphingobacteriaceae,f__Sphingomonadaceae,f__Spirochaetaceae,f__Sporichthyaceae,f__Staphylococcaceae,f__Streptococcaceae,f__Succinivibrionaceae,f__Synergistaceae,f__Turicibacteraceae,f__Veillonellaceae,f__Verrucomicrobiaceae,f__Victivallaceae,f__Xanthobacteraceae,f__Xanthomonadaceae,f__mitochondria,f__[Barnesiellaceae],f__[Cerasicoccaceae],f__[Mogibacteriaceae],f__[Odoribacteraceae],f__[Paraprevotellaceae],f__[Tissierellaceae],f__[Weeksellaceae]
HMP2_J79804_1_ST_T0_B0_0120_ZN0JE53-12_B64B9,246,0,0,0,0,0,145,0,0,0,0,0,6307,0,0,0,0,0,0,0,0,0,1,0,0,0,69,0,15,0,0,0,0,0,6,0,0,0,64,0,95,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,557,145,0,0,0,0,0,0,0,0,88,0,257,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,18,238,0,0
HMP2_J15242_1_ST_T0_B0_0120_ZYXQKWY-03_AELNK,1166,0,0,0,0,0,1,0,0,0,0,0,15409,0,0,0,0,0,0,0,0,0,1,0,0,28,96,0,5,0,0,0,0,0,12,0,0,0,232,0,27,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4834,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,734,0,0,0,0,0,0,0,0,0,2597,0,4080,0,0,0,0,0,0,0,0,0,0,0,0,107,7,0,0,0,0,3,0,4,269,2,0,0
HMP2_J28645_1_ST_T0_B0_0120_ZYHHR4Z-2024_AVTWA,343,0,0,0,0,0,24,0,0,0,0,0,3655,0,0,0,0,0,0,0,2,0,0,0,0,4,16,0,54,0,0,0,0,0,0,0,0,0,337,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5,0,0,0,0,0,0,0,0,653,0,578,1,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0,1,0,5,223,0,1,0
HMP2_J08149_1_ST_T0_B0_0120_ZOZOW1T-83_ACNUP,2605,0,0,0,0,0,137,0,0,0,0,0,18329,0,0,0,0,0,0,0,10,0,0,0,0,137,204,0,25,0,0,0,0,0,16,8,0,0,1,0,187,0,1,4,0,0,0,0,0,0,61,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,1,26,0,0,1507,3,0,2,0,0,0,0,0,0,860,0,3962,23,0,0,0,0,0,0,0,1,0,0,4,44,705,188,0,0,0,23,0,16,87,640,0,0
HMP2_J00895_1_ST_T0_B0_0120_ZL9BTWF-05X_AA31J,836,0,0,0,0,0,1104,0,0,0,0,0,8500,0,0,0,0,0,0,0,0,0,0,0,0,12,92,0,88,0,0,0,0,0,1,0,0,0,0,0,416,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,4338,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1043,10849,0,0,0,2,0,0,0,0,664,0,3508,0,0,0,0,0,0,0,0,21,0,0,0,142,2341,0,0,0,0,1,0,26,102,1,0,0
HMP2_J66978_1_ST_T0_B0_0120_ZX52KVK-6023_APATM,1500,0,0,1,0,0,156,0,0,0,0,0,1187,0,0,0,0,0,0,0,0,0,0,0,0,217,17,0,94,0,0,1,0,0,3,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,114,0,0,0,0,0,0,0,0,0,852,0,6027,1,0,0,0,0,0,0,0,5,0,0,2,211,135,0,0,0,4,18,0,8,43,0,0,0
HMP2_J80060_1_ST_T0_B0_0120_ZTMFN3O-1015_B86HB,953,0,0,4,0,0,10,0,0,0,0,0,9134,0,2,0,0,0,0,0,0,0,0,0,0,4,486,0,440,0,0,0,0,0,33,0,0,0,0,0,479,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,3136,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,88,0,0,2363,0,1,0,0,0,0,0,0,0,917,0,4006,0,0,0,0,0,0,0,0,13,0,0,1,242,275,0,0,0,3,53,0,41,412,0,0,0
HMP2_J80024_1_ST_T0_B0_0120_ZM7JY3G-11_B86HB,4695,0,0,2,0,0,667,0,0,0,0,0,20128,0,0,0,0,0,0,0,0,0,0,0,0,23,644,0,1821,0,0,0,0,0,21,0,0,0,5,0,1572,0,0,0,0,0,42,1,0,0,140,0,0,0,0,0,0,13312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,7,104,0,0,1590,1956,0,0,0,0,0,0,0,0,532,0,15609,0,0,0,0,0,0,0,0,25,0,0,0,1362,0,0,0,0,0,301,0,14,69,682,0,0
HMP2_J79924_1_ST_T0_B0_0120_ZOZOW1T-1043_B64B9,2544,0,0,1,0,0,257,0,0,0,0,0,5567,0,0,0,0,0,0,0,0,0,0,0,0,64,30,0,71,0,0,1,0,0,6,0,0,0,1,0,11,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2851,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,47,0,0,684,1,0,0,0,0,0,0,0,0,338,0,5207,42,0,0,0,0,0,0,0,5,0,0,0,95,51,130,0,0,0,37,0,5,76,653,0,0
HMP2_J09144_1_ST_T0_B0_0120_ZVNCGHM-1011-AL2_ADM3N,519,0,0,0,0,0,393,0,0,0,0,0,8709,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,3,1,0,0,0,0,0,0,0,0,26,10,290,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,2321,0,0,0,0,0,0,0,0,0,0,0,0,55,0,3,0,12,0,0,248,0,0,0,0,0,0,0,0,0,2636,0,1693,0,0,0,0,0,0,0,0,0,0,0,16,81,83,25,0,0,0,0,0,7,61,160,0,0
HMP2_J45100_1_ST_T0_B0_0120_ZUL3S6O-2012_APAJ2,1277,0,0,0,0,0,370,0,0,0,0,0,4070,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,8,0,0,0,0,0,12,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1585,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,4,0,0,33,0,0,0,0,0,0,0,0,0,1002,0,2426,0,0,0,0,0,0,0,0,30,0,0,3,92,0,0,0,0,0,253,0,1,27,146,0,0
HMP2_J79821_1_ST_T0_B0_0120_ZRB0F6P-6036_B64B9,5818,0,0,0,0,0,193,0,0,0,0,0,5660,0,0,0,0,0,0,0,0,0,0,0,0,6,33,0,25,0,0,0,0,0,9,0,0,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511,0,0,0,0,0,0,0,0,0,392,0,2327,3468,0,0,0,0,0,0,0,10,0,0,0,182,53,0,0,0,0,15,0,4,98,266,0,0
HMP2_J45215_1_ST_T0_B0_0120_ZOZOW1T-7011-1_APATM,418,0,0,0,0,0,43,0,0,0,0,0,1260,0,0,0,0,0,0,0,0,0,0,0,0,15,22,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,43,0,0,0,0,0,0,0,0,0,70,0,645,4,0,0,0,0,0,0,3,0,0,0,0,29,0,27,0,0,0,20,0,3,12,57,0,0
HMP2_J45584_1_ST_T0_B0_0120_ZN9YTFN-6022_APAJ2,772,0,0,1,0,0,133,0,0,0,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,2,494,0,197,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,1068,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,61,0,0,7,7009,0,0,0,1,0,0,0,0,293,0,3224,0,0,0,0,0,0,0,0,4,0,0,5,342,0,1,0,0,0,0,0,1,16,0,0,0
HMP2_J79858_1_ST_T0_B0_0120_ZYXQKWY-07_B86HB,1793,0,0,1,0,0,269,0,0,0,0,0,15296,0,0,0,0,0,0,0,0,0,0,0,0,20,150,0,5,0,0,0,0,0,19,0,0,0,125,0,56,0,1,0,0,0,3,0,0,0,11,0,0,0,0,0,0,6866,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156,3,0,0,0,0,0,0,0,0,2181,0,4244,1,0,0,0,0,0,0,0,3,0,0,0,581,11,1,0,0,0,1,0,5,304,0,0,0
HMP2_J79857_1_ST_T0_B0_0120_ZTXWLP3-05_B86HB,3774,0,0,0,0,0,516,0,0,0,0,0,15194,0,0,0,0,0,0,0,0,0,1,0,0,26,163,0,195,0,0,1,0,0,9,0,0,0,8,0,411,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8965,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1168,7,0,0,0,0,0,0,0,0,2031,0,17731,0,0,0,0,0,0,0,0,2,0,0,1,317,0,6,0,0,0,163,0,21,132,2280,0,0
HMP2_J09139_1_ST_T0_B0_0120_ZX52KVK-1011_ADM3N,1343,0,0,0,0,0,12,0,0,0,0,0,2461,0,0,0,0,0,0,0,0,0,0,0,0,10,179,0,38,0,0,0,0,0,1,0,0,0,2,0,472,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2227,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,394,7,0,0,0,0,0,0,0,0,865,0,4814,13,0,0,0,0,0,0,2,13,0,0,11,8,369,0,0,0,0,8,0,18,55,0,0,0
HMP2_J45486_1_ST_T0_B0_0120_ZVM4N7A-6011_AWBGH,605,0,0,0,0,0,0,0,0,0,0,0,7825,0,0,0,0,0,0,0,0,0,0,0,0,20,42,0,30,1,0,0,0,0,18,0,0,0,8,0,30,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,175,7,0,0,0,0,0,0,0,0,904,0,3148,0,0,0,0,0,0,0,0,2,0,0,1,117,0,0,0,0,0,216,0,2,8,535,0,0
HMP2_J16524_1_ST_T0_B0_0120_ZOZOW1T-6022_AF11U,1894,0,0,0,0,0,21,0,0,0,0,0,22074,0,0,0,0,0,0,0,1,0,0,0,0,6,255,0,5,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,2782,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,638,0,0,0,0,0,0,0,0,0,133,0,1113,10,0,0,0,0,0,0,0,0,0,0,2,13,1,6,0,0,0,42,0,4,24,520,0,0
HMP2_J28634_1_ST_T0_B0_0120_ZLZNCLZ-2015_AVTWA,424,0,0,0,0,0,74,0,0,0,0,0,4842,0,0,0,0,0,0,0,0,0,0,0,0,3,40,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,41,0,0,0,0,0,0,0,0,0,120,0,1233,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,46,0,5,6,0,0,0
HMP2_J45147_1_ST_T0_B0_0120_ZOZOW1T-4024,8573,0,0,0,0,0,485,0,0,0,0,0,28969,0,0,0,0,0,3,0,0,0,1,0,0,371,230,0,101,0,0,0,0,0,3,1,0,0,0,0,26,0,16,0,0,0,0,0,0,0,30,0,0,0,0,0,0,11468,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,13,14,0,0,908,27,0,0,0,0,0,0,0,0,1164,0,12655,94,0,0,0,0,0,0,0,3,0,0,17,598,0,164,0,0,0,389,0,15,177,1684,0,0
HMP2_J45089_1_ST_T0_B0_0120_ZX52KVK-07_APAJ2,1803,0,0,0,0,0,67,0,0,0,0,0,2855,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,35,0,0,0,0,0,1,0,0,0,1,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,250,2,0,0,0,0,0,0,0,0,261,0,2463,0,0,0,0,0,0,0,0,1,0,0,0,40,24,1,0,0,0,13,0,7,35,0,0,0
HMP2_J45127_1_ST_T0_B0_0120_ZQFL1P3-6014_APAJ2,462,0,0,0,0,0,15,0,0,0,0,0,4261,0,0,0,0,0,0,0,1,0,0,0,0,2,23,0,13,0,0,0,0,0,10,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,6,0,78,0,6,0,0,77,28,0,0,0,0,0,0,0,0,188,0,1031,8450,0,0,0,0,0,0,0,3,0,0,4,105,3,4,0,0,0,53,0,0,30,0,0,0
HMP2_J79774_1_ST_T0_B0_0120_ZN3TBJM-2045_B64B9,559,0,0,0,0,0,683,0,0,0,0,0,4562,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,27,0,0,0,0,0,11,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889,66,0,0,0,0,0,0,0,0,276,0,988,0,0,0,0,0,0,0,0,0,0,0,0,160,1,0,0,0,0,80,0,1,33,0,0,0
HMP2_J79846_1_ST_T0_B0_0120_ZN3TBJM-4014_B64B9,11228,0,0,0,0,0,614,0,0,0,0,0,13553,0,0,0,0,0,0,0,0,0,0,0,0,9,25,0,35,0,0,0,0,0,6,0,0,0,1,0,94,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,4227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1755,369,0,0,0,0,0,0,0,0,281,0,3037,0,0,0,0,0,0,0,0,37,0,0,2,154,0,0,0,0,0,339,0,7,59,0,1,0
HMP2_J08154_1_ST_T0_B0_0120_ZOZOW1T-6012,2349,0,0,0,0,0,197,0,0,0,0,0,16223,0,0,0,0,0,0,0,0,0,0,0,0,111,110,0,4,0,0,0,0,0,6,0,0,0,1,0,179,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,2597,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,23,0,0,777,0,0,0,0,0,0,0,0,0,710,0,4432,23,0,0,0,0,0,0,0,1,0,0,1,47,346,190,0,0,0,53,0,6,58,548,0,0
HMP2_J45217_1_ST_T0_B0_0120_ZOZOW1T-7013B_APATM,960,0,0,1,0,0,140,0,0,0,0,0,5022,0,0,0,0,0,0,0,1,0,0,0,0,30,35,0,20,0,0,0,0,0,2,2,0,0,2,0,10,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1172,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,134,1,0,0,0,0,0,0,0,0,206,0,1990,1,0,0,0,0,0,0,0,1,0,0,0,111,7,35,0,0,0,16,0,0,17,268,0,0
HMP2_J79865_1_ST_T0_B0_0120_ZPDABJR-6013_B86HB,9363,0,0,0,0,0,53,0,0,0,0,0,6770,0,1,0,0,0,0,0,0,0,0,0,0,10,49,0,182,0,0,0,0,0,5,0,0,0,5,0,675,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3958,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,1,0,0,322,310,1,0,0,0,0,0,0,0,738,0,10126,0,0,0,0,0,0,0,0,1,0,0,0,191,73,22,0,0,0,74,0,5,120,1,0,0
HMP2_J79915_1_ST_T0_B0_0120_ZUF48YS-3012_B64B9,533,0,0,0,0,0,141,0,0,0,0,0,9495,0,0,0,0,0,0,0,0,0,0,0,0,16,19,0,96,0,0,0,0,0,5,0,0,0,24,8,21,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1365,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,5219,5,0,1,0,0,0,0,0,0,356,0,3865,0,0,0,0,0,0,0,0,5,0,0,3,36,124,2,0,0,0,603,0,14,57,0,0,0
HMP2_J45189_1_ST_T0_B0_0120_ZOZOW1T-6044_APAJ2,1601,0,0,0,0,0,109,0,0,0,0,0,10836,0,0,0,0,0,0,0,0,0,0,0,0,131,55,0,3,0,0,2,0,0,21,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2128,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,0,8,0,0,361,0,0,0,0,0,0,0,0,0,429,0,4130,14,0,0,0,0,0,0,0,1,0,0,6,431,0,64,0,0,0,28,0,3,40,1797,0,0
HMP2_J79917_1_ST_T0_B0_0120_ZN3TBJM-2042_B64B9,10601,0,0,0,0,0,1385,0,0,0,0,0,19697,0,0,0,0,0,0,0,0,0,0,0,0,2,70,0,49,0,0,0,0,0,8,0,0,0,1,0,137,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2901,631,1,0,0,0,0,0,0,0,811,0,4098,0,0,0,0,0,0,0,0,1,0,0,1,231,3,0,0,0,0,131,0,5,79,1,0,0
HMP2_J79866_1_ST_T0_B0_0120_ZTLUDS8-04_B86HB,2105,0,0,0,0,0,344,0,0,0,0,0,31175,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,37,1,0,0,0,0,8,0,0,0,0,0,115,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,622,1,0,0,0,0,0,0,0,0,1734,0,2252,0,0,0,0,0,0,0,0,2,0,0,5,261,0,0,0,0,0,1463,0,1,100,0,0,0
HMP2_J43804_1_ST_T0_B0_0120_ZLZNCLZ-06_ANBEN,687,0,0,0,0,0,96,0,0,0,0,0,3444,0,0,0,0,0,0,0,0,0,0,0,0,8,21,0,2,0,0,0,0,0,2,0,0,0,2,0,42,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,91,0,0,0,0,0,0,0,0,0,199,0,1475,0,0,0,0,0,0,0,0,3,0,0,11,31,0,0,0,0,0,124,0,8,14,0,0,0
HMP2_J43818_1_ST_T0_B0_0120_ZYLJ7R7-4013_ANBEN,29,0,0,0,0,0,2,0,0,0,0,0,11428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,20,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,25,0,1061,0,0,0,0,0,0,0,0,5,0,0,0,47,0,0,0,0,0,0,0,3,49,2,0,0
HMP2_J00876_1_ST_T0_B0_0120_ZMBVNFM-02_AA31J,2854,0,0,2,0,0,668,0,0,0,0,0,5482,0,8,0,0,0,0,0,0,0,0,0,0,6,208,0,67,0,0,0,0,0,135,0,0,0,1,0,183,0,0,0,0,0,36,0,0,0,140,0,0,0,0,0,0,4099,0,0,0,0,0,0,1,0,0,0,0,0,55,0,7,3,110,0,0,1397,1,0,0,0,0,0,0,0,0,3635,0,8479,0,0,0,0,0,0,0,0,279,0,0,20,116,4104,0,0,0,1,1307,0,24,57,0,0,0
HMP2_J45582_1_ST_T0_B0_0120_ZRLZ98T-6015_APAJ2,1907,0,0,0,0,0,2,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,147,243,0,70,0,0,1,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,114,0,0,0,0,0,0,396,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,43,28,0,0,0,0,0,0,0,0,727,0,2991,0,0,0,0,0,0,0,0,23,0,6,16,36,192,0,0,0,0,59,0,0,13,0,0,0
HMP2_J05409_1_ST_T0_B0_0122_ZMBH10Z-04_AAH7B,6260,0,0,3,0,0,1027,0,0,0,0,0,12880,0,35,0,0,0,0,0,0,0,1,0,0,361,155,0,2203,4,0,2,0,0,359,0,0,0,51,9,112,0,7,1,0,0,1,0,0,0,14,0,0,0,0,0,0,4785,1,0,2,0,0,0,6,1,1,0,0,0,30,0,5,0,1,0,0,1213,2,0,1,0,0,0,0,0,0,4835,0,9539,0,0,0,0,0,0,0,2,29,0,0,0,255,5168,0,0,0,0,41,0,128,510,0,0,0
HMP2_J00882_1_ST_T0_B0_0122_ZM7JY3G-01_AA31J,4307,0,0,2,0,0,0,0,0,0,0,0,18058,0,7,0,0,0,0,0,2,0,1,0,0,4,109,0,131,0,0,0,0,0,38,0,0,0,10,0,266,0,0,0,0,0,2,2,0,0,16,0,0,0,0,0,0,3531,1,0,0,0,0,0,1,1,0,0,0,0,0,0,18,1,40,0,0,675,423,0,0,0,0,0,0,0,0,757,0,5498,0,0,0,0,0,0,0,0,61,0,0,0,257,6,0,0,0,0,278,0,22,49,661,0,0
HMP2_J45575_1_ST_T0_B0_0120_ZRLZ98T-6014_APAJ2,6288,0,0,0,0,0,19,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,27,39,0,20,0,0,1,0,0,1,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,23,0,0,0,0,0,0,0,0,863,0,1162,0,0,0,0,0,0,0,0,1,0,1,1,36,4,0,0,0,0,46,0,0,10,0,0,0
HMP2_J45506_1_ST_T0_B0_0120_ZTUO1AO-01_APA62,685,0,0,4,0,0,49,0,0,0,0,0,6222,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,114,0,0,0,0,0,3,0,0,0,8,11,1307,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,17513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,4796,0,0,0,0,0,0,0,0,43,0,0,0,528,226,0,0,0,0,0,0,6,1,0,0,0
HMP2_J45519_1_ST_T0_B0_0120_ZY9XQJP-05_APA62,6472,0,0,0,0,0,476,0,286,0,0,0,7735,0,0,0,0,0,0,0,0,0,0,0,0,52,37,0,41,0,0,2,0,0,1,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,4142,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,1,0,0,972,0,0,0,0,0,0,0,0,0,4181,0,6283,0,0,0,0,0,0,0,0,7,0,0,3,201,191,30,0,0,5,435,0,4,199,0,0,0
HMP2_J66939_1_ST_T0_B0_0120_ZN3TBJM-1023_APATM,3564,0,0,1,0,0,164,0,0,0,0,0,10052,0,0,0,0,0,0,0,0,0,0,0,0,2,94,0,188,0,0,0,0,0,6,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4964,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,117,1,0,0,0,0,0,0,0,146,0,2693,0,0,0,0,0,0,0,0,2,0,0,0,200,0,1,0,0,0,21,0,3,12,0,0,0
HMP2_J05399_1_ST_T0_B0_0120_ZOZOW1T-58ST_AAH7B,521,0,0,0,0,0,28,0,0,0,0,0,4718,0,0,0,0,0,0,1,0,0,0,0,0,10,53,3,133,2,0,0,0,0,6,4,0,0,11,0,505,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,2888,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1352,3,18,2,0,0,0,0,0,0,1364,0,3070,1,0,0,3,2,0,0,2,10,0,0,0,148,3,0,0,0,0,769,0,132,88,551,2,0
HMP2_J28662_1_ST_T0_B0_0120_ZLTUJTN-2015_AVTWA,223,0,0,0,0,0,307,0,0,0,0,0,3107,0,0,0,0,0,0,0,0,0,0,0,0,1,137,0,113,0,0,0,0,0,19,0,0,0,4,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,691,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,254,300,0,0,0,0,0,0,0,0,786,0,507,64,0,0,0,0,0,0,0,4,0,0,0,373,62,0,0,0,0,0,0,0,0,0,0,0
HMP2_J45507_1_ST_T0_B0_0120_ZVM4N7A-6014_AWBGH,1738,0,0,3,0,0,0,0,0,0,0,0,8817,0,0,0,0,0,0,0,0,0,0,0,0,4,460,0,798,0,0,0,0,0,0,0,0,0,298,0,437,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,6210,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66,0,0,14,3,8,0,0,0,0,0,0,0,318,0,4261,2,0,0,0,0,0,0,0,29,0,0,114,26,0,0,0,0,0,101,0,57,6,403,0,0
HMP2_J79876_1_ST_T0_B0_0120_ZLTUJTN-15_B86HB,1876,0,0,1,0,0,83,0,0,0,0,0,10963,0,0,0,0,0,0,0,0,0,0,0,0,7,57,0,107,0,0,0,0,0,0,0,0,0,6,0,190,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,73,0,0,531,6,0,0,0,0,0,0,0,0,2934,0,8373,1,0,0,0,0,0,0,90,23,0,0,0,103,69,0,0,0,0,897,0,28,169,187,0,0
